rank,type,m,k,n,count,total_ms,mean_us,p50_us,p99_us,operations,modeled_bytes,effective_tops,compute_util_pct,modeled_mbu_pct,roofline_lower_ms,ideal_speedup,duration_weighted_aic_mac_ratio,duration_weighted_cube_utilization(%)
rank1,MatMulV2,14860,5120,48,48,11.651073,242.73068750000002,242.8195,247.52540000000002,350591385600,7396055040,30.090909704196342,5.373376732892204,19.837376351517154,2.3112672,5.0409892028061485,0.1061200927159241,95.26392161468733
rank1,MatMulV2,14852,5120,48,48,11.600171,241.67022916666667,241.4495,246.40327,350402641920,7392086016,30.206679015335208,5.394049824167001,19.913731271720046,2.3100268799999983,5.021660613750091,0.10657673054992034,95.2712491456376
rank1,QuantBatchMatmulV3,4140,5120,7168,19,10.08963,531.0331578947367,528.942,544.50278,5773669171200,2228299024,572.237948388593,51.09267396326724,6.901575627649379,5.155061760000001,1.9572277636495277,0.8533285202727949,97.24359628985403
rank1,QuantBatchMatmulV3,40,5120,17408,131,9.70512,74.08488549618322,73.886,85.04669999999989,934071500800,11889740256,96.24522940468535,8.593324053989765,38.28436773579306,3.7155438299999872,2.6120321664998456,0.24117668024712727,87.07442627860345
rank1,MatMulV2,11820,5120,48,48,9.243015,192.56281249999998,192.425,195.97153,278868787200,5887825920,30.170759995520942,5.387635713485882,19.906335757325937,1.8399456000000018,5.023526239036627,0.10693332781565323,94.94065400326625
rank1,MatMulV2,1,5120,124160,8,8.772442,1096.55525,1104.6685,1108.39507,10171187200,10173255680,1.1594476429710223,0.2070442219591111,36.24010737261073,3.1791424000000004,2.7593737229260316,0.10336016596062987,95.5096902975249
rank1,MatMulV3,15912,10240,2560,3,8.558304,2852.768,2853.928,2854.9864,2502741196800,1379328000,292.4342482809679,52.22040147874426,5.036511907032048,4.469180708571428,1.9149603826907369,0.8653334688742068,96.91289575037297
rank1,MatMulV3,15900,10240,2560,3,8.557886,2852.628666666667,2855.929,2856.5954,2500853760000,1378406400,292.227982471372,52.183568298459285,5.033392592516423,4.465810285714285,1.916312035774535,0.8646650446149902,96.91787329908344
rank1,MatMulV3,15392,10240,2560,3,8.186295,2728.765,2726.678,2734.04858,2420952268800,1339392000,295.7323513017794,52.80934844674632,5.112935705346558,4.323129051428572,1.8936041239145636,0.8629980086229485,98.22634442528641
rank1,MatMulV3,15364,10240,2560,3,8.151072000000001,2717.024,2717.798,2718.4830199999997,2416548249600,1337241600,296.46999187346154,52.94106997740384,5.126785777379957,4.315264731428571,1.8888926884681727,0.8639999999999999,98.43195137216307
rank1,MatMulV3,14860,10240,2560,3,8.006322,2668.774,2668.354,2671.5096,2337275904000,1298534400,291.9287912726967,52.13014129869583,5.068394701087465,4.173706971428571,1.9182760205275284,0.8649997551934582,96.80796815766338
rank1,MatMulV3,14852,10240,2560,3,7.99918,2666.3933333333334,2665.393,2670.86238,2336017612800,1297920000,292.03213489382665,52.14859551675476,5.0705197282721475,4.1714600228571435,1.9175971856782053,0.865332885745789,96.86326454386575
rank1,MatMulV3,14868,10240,2560,3,7.9862,2662.0666666666666,2661.813,2666.18478,2338534195200,1299148800,292.82189216398285,52.289623600711224,5.0835691567954715,4.1759539199999995,1.9124253171835768,0.867666139841226,96.84159242593473
rank1,MatMulV2,7,5120,124160,7,7.502139000000001,1071.7341428571428,1104.848,1120.7287999999999,62298521600,8912458240,8.304101216999578,1.482875217321353,37.1246547151419,2.7851431999999994,2.6936277459629374,0.10559686843978765,95.39437240925554
rank1,MatMulV2,9,5120,124160,7,7.491639,1070.2341428571428,1111.489,1123.6179399999999,80098099200,8916078080,10.691665628843033,1.9092260051505416,37.19178673718795,2.7862744000000004,2.6887656865382676,0.10541976608856887,95.57726601161642
rank1,MatMulV2,13,5120,124160,6,6.714257,1119.0428333333332,1119.1695,1136.94795,99169075200,7648558080,14.769925428830028,2.6374866837196476,35.59849436802911,2.3901744,2.809107569723783,0.10099081283305063,95.18273069872065
rank1,QuantBatchMatmulV3,6144,3072,5120,19,6.681934,351.68073684210526,352.328,358.6918,3672197038080,1853495296,549.570983203366,49.06883778601482,8.66840767957301,3.2787473554285707,2.0379533021770726,0.8111852866250999,96.99851360399549
rank1,MatMulV3,11820,10240,2560,3,6.482139999999999,2160.713333333333,2160.953,2162.03198,1859125248000,1065062400,286.8073272098413,51.215594144614506,5.1346006102922805,3.319866514285714,1.9525303117178685,0.8543330895352461,96.31599129253611
rank1,MatMulV2,4,5120,124160,6,6.422296,1070.3826666666666,1096.908,1114.46595,30513561600,7634595840,4.751192034748943,0.8484271490623113,37.14888258031084,2.3858112,2.691871008066355,0.1063972767683084,94.97448294644158
rank1,QuantBatchMatmulV3,40,8704,5120,131,5.589747,42.66982442748092,41.644,51.48,467035750400,5938575840,83.55221629887721,7.4600193123997505,33.200160043021626,1.8558049499999985,3.012033673043067,0.2608828456815666,71.00330420840156
rank1,QuantBatchMatmulV3,2048,5120,7168,19,5.054207,266.01089473684215,266.481,268.4624,2856153251840,1454802944,565.1041304481594,50.455725932871374,8.995000006924924,2.5501368320000006,1.9819356108966621,0.8454580356522794,95.606969085358
rank1,QuantBatchMatmulV3,16,5120,17408,67,4.869445,72.67828358208955,72.686,79.30314000000004,191092490240,6016788672,39.243176633065985,3.5038550565237485,38.61315735160783,1.8802464600000024,2.5897908085943127,0.11922547395031671,87.35215774898373
rank1,QuantBatchMatmulV3,8,5120,17408,67,4.856649,72.4872985074627,72.406,79.75994000000004,95546245120,5995380832,19.6732860702925,1.7565433991332589,38.57714465261953,1.8735565099999996,2.5922084410467026,0.12017555685000088,87.11464579836837
rank1,QuantBatchMatmulV3,32,5120,17408,64,4.711035,73.609921875,73.426,80.98413999999997,365072220160,5788278784,77.49299679582087,6.919017571055436,38.39574785583211,1.8088371199999977,2.604455065583797,0.1876234806151939,87.12869987975043
rank1,QuantBatchMatmulV3,24,5120,17408,64,4.700995,73.453046875,73.1955,83.37599999999998,273804165120,5767829504,58.24387499242182,5.200345981466234,38.34181316933969,1.8024467200000032,2.6081187021161942,0.1883871842024933,86.93210129983122
rank1,QuantBatchMatmulV3,4140,3072,5120,19,4.681196,246.37873684210527,246.42,248.334,2474429644800,1346475280,528.5891991704684,47.19546421164896,8.98859020216201,2.209312182857143,2.118847683149128,0.7946777430383176,96.45261346587496
rank1,MatMulV2,6144,5120,48,48,4.641594,96.699875,96.80799999999999,97.9586,144955146240,3071803392,31.229604795249216,5.576715142008789,20.681226320096066,0.959938560000001,4.835303209405398,0.10851470593938202,96.07379606143923
rank1,MatMulV2,40,3072,5120,96,4.157475000000001,43.30703125,43.2235,56.48,120795955200,3082813440,29.05512485342665,5.188415152397617,23.172218714484146,0.9633792000000008,4.315512520926337,0.14388979969813406,88.38830131245527
rank1,QuantBatchMatmulV3,40,5120,8192,96,3.844523,40.04711458333333,39.573,45.29405,322122547200,4110695424,83.78738980102342,7.481016946519948,33.41356834124805,1.284592320000002,2.9927961892221138,0.3103980236299796,57.865971023193254
rank1,MatMulV2,15,5120,124160,3,3.403773,1134.5910000000001,1137.391,1139.43038,57212928000,3825830400,16.808679074662148,3.001549834761098,35.12490404031056,1.195572,2.8469828667784123,0.101,94.30466600739827
rank1,MatMulV2,14,5120,124160,3,3.399472,1133.1573333333333,1136.03,1136.3837800000001,53398732800,3825054720,15.707948999138692,2.8049908927033376,35.162213426084996,1.1953296,2.84396203356798,0.10066846292600734,94.61012669085082
rank1,MatMulV2,11,5120,124160,3,3.392332,1130.7773333333334,1132.491,1136.7638000000002,41956147200,3822727680,12.367936628844111,2.208560112293591,35.214784401998386,1.1946023999999997,2.839716377599778,0.10066896223600756,94.70599050122453
rank1,MatMulV2,6,5120,124160,3,3.349008,1116.336,1115.209,1119.28678,22885171200,3818849280,6.83341789568732,1.22025319565845,35.63414599188774,1.1933904,2.8062970843405477,0.10166576072675848,95.28519842980369
rank1,MatMulV2,5,5120,124160,3,3.068845,1022.9483333333334,1002.94,1067.4298800000001,19070976000,3818073600,6.214382283888564,1.1097111221229579,38.87938296003871,1.193148,2.5720572804044424,0.11188713245537002,94.63729900923636
rank1,MatMulV2,2,5120,124160,3,3.061565,1020.5216666666666,986.859,1086.19964,7628390400,3815746560,2.49166370794022,0.44493994784646784,38.94808047518181,1.1924208,2.56752062694646,0.11173462461192235,95.07054323622069
rank1,MatMulV3,6144,10240,2560,3,3.018101,1006.0336666666667,1005.3,1008.12338,966367641600,629145600,320.1906237067613,57.17689709049309,6.514294915909043,1.7256565028571427,1.7489581472343871,0.921671178664995,98.97325817625055
rank1,MatMulV2,10,5120,124160,3,3.013761,1004.587,1002.54,1011.85098,38141952000,3821952000,12.655931243386584,2.2599877220333187,39.630216198298406,1.19436,2.5233271375464685,0.1126641933451259,95.35963180092912
rank1,MatMulV2,4140,5120,48,48,2.9444749999999997,61.34322916666667,61.575,63.897200000000005,97674854400,2077562880,33.17224782006979,5.9236156821553205,22.049377223443912,0.6492384000000001,4.535275485861587,0.17844967439017143,62.73980334864449
rank1,QuantBatchMatmulV3,16,8704,5120,67,2.8929780000000003,43.17877611940298,42.183,51.48554000000001,95546245120,3006818496,33.02695185376452,2.948834986943261,32.479707070015735,0.9396307800000014,3.078845501421309,0.12269783800637266,71.5410200388665
rank1,QuantBatchMatmulV3,32,8704,5120,64,2.805263,43.832234375,42.683,53.43243,182536110080,2891587584,65.06916110182895,5.809746526949014,32.2116364847075,0.9036211200000014,3.1044681647104437,0.19217309535683466,71.42235517668041
rank1,QuantBatchMatmulV3,8,8704,5120,67,2.804064,41.85170149253731,40.803,50.06040000000001,47773122560,2996662368,17.037101350040512,1.5211697633964745,33.39641998185491,0.9364569900000014,2.9943329271320787,0.1257515138741484,72.16234021263423
rank1,QuantBatchMatmulV3,24,8704,5120,64,2.748978,42.95278125,42.054,52.0764,136902082560,2881886208,49.801083369892375,4.4465253008832475,32.76088204416332,0.9005894400000013,3.052420867826294,0.19490013379517773,71.87900480396715
rank1,QuantBatchMatmulV3,2048,3072,5120,19,2.532787,133.3045789473684,133.471,136.7466,1224065679360,817190912,483.28804568248336,43.15071836450744,10.082654404022131,1.0929157851428573,2.317458521901515,0.741676558668376,93.35803282786907
rank1,MatMulV2,16,5120,124160,2,2.220717,1110.3585,1110.3585,1129.7541700000002,40684748800,2551070720,18.32054638209191,3.2715261396592696,35.89874801696929,0.7972096000000001,2.7856124662823927,0.10296435115325367,97.46673696513334
rank1,MatMulV3,4140,10240,2560,3,2.188656,729.552,729.198,732.3741799999999,651165696000,475238400,297.51852095532604,53.12830731345108,6.785534136017721,1.1627958857142857,1.8822357620018115,0.8906603947810894,95.97913253247656
rank1,MatMulV2,32,3072,5120,48,2.1622730000000003,45.04735416666667,45.744,58.71553,48318382080,1535115264,22.346106194731192,3.9903761062019982,22.18607548630538,0.47972351999999974,4.507331639691132,0.10561319777844888,88.92708283967842
rank1,MatMulV2,16,3072,5120,48,2.101327,43.77764583333333,43.413,52.8394,24159191040,1522532352,11.497111606142212,2.0530556439539667,22.642423573294398,0.4757913600000004,4.416488353214313,0.07840494887278371,88.64681381289061
rank1,MatMulV2,24,3072,5120,48,2.035303,42.40214583333333,39.953,53.391,36238786560,1528823808,17.805106443610605,3.179483293501894,23.473529002806952,0.47775744000000026,4.260117853946971,0.1112301706428969,89.08561487355936
rank1,MatMulV2,8,3072,5120,48,1.966517,40.96910416666667,41.384,44.3582,12079595520,1516240896,6.142634678469599,1.0968990497267141,24.094644490741754,0.4738252799999997,4.150299874249009,0.08293413990318924,89.36801761998498
rank1,QuantBatchMatmulV3,32,5120,8192,48,1.913735,39.869479166666665,39.073,48.375800000000005,128849018880,2047088640,67.328558489028,6.011478436520357,33.42757487321913,0.6397152000000005,2.991542173767324,0.24427940911359203,58.10906863019174
rank1,QuantBatchMatmulV3,8,5120,8192,48,1.869751,38.95314583333333,38.173500000000004,45.6462,32212254720,2022311424,17.228098671962204,1.5382230957109109,33.79981184660417,0.6319723200000005,2.958596351181961,0.15563641254905064,58.87257247301914
rank1,QuantBatchMatmulV3,24,5120,8192,48,1.866608,38.88766666666667,38.343,45.55127,96636764160,2038829568,51.77132218441151,4.622439480751027,34.13326418830306,0.6371342400000006,2.9296934347775725,0.25039492598338803,58.13249236047418
rank1,QuantBatchMatmulV3,16,5120,8192,48,1.861268,38.77641666666667,38.163,44.0966,64424509440,2030570496,34.61323648179628,3.0904675430175255,34.0925261703312,0.6345532800000002,2.9331941992325676,0.15724701117732645,58.456633424095834
rank1,QuantBatchMatmulV3,40,5120,7168,35,1.2594020000000001,35.98291428571429,35.303,40.711,102760448000,1312251360,81.59463618447484,7.285235373613825,32.561370396426234,0.41007854999999976,3.071123812742707,0.34309784643823016,51.05298782676221
rank1,MatMulV2,48,5120,124160,1,1.2527409999999999,1252.741,1252.741,1252.741,61027123200,1283809280,48.71487657863837,8.69908510332828,32.025007563414945,0.40119039999999995,3.1225597621478483,0.184,95.664
rank1,MatMulV2,32,5120,124160,1,1.225678,1225.678,1225.678,1225.678,40684748800,1279672320,33.19366815754219,5.927440742418249,32.62664419203086,0.3998976,3.0649796347865053,0.147,96.333
rank1,MatMulV2,44,5120,124160,1,1.2139570000000002,1213.957,1213.957,1213.957,55941529600,1282775040,46.081969624953764,8.228923147313171,33.02153206415054,0.40086720000000003,3.0283270868756538,0.189,94.284
rank1,MatMulV2,46,5120,124160,1,1.203376,1203.376,1203.376,1203.376,58484326400,1283292160,48.60021007565383,8.678608942081041,33.325311457100696,0.40102879999999996,3.000722142649107,0.191,94.215
rank1,MatMulV2,37,5120,124160,1,1.196075,1196.075,1196.075,1196.075,47041740800,1280965120,39.330092845348325,7.023230865240772,33.46793470309136,0.4003015999999999,2.987934597313626,0.191,94.708
rank1,MatMulV2,24,5120,124160,1,1.169893,1169.893,1169.893,1169.893,30513561600,1277603840,26.0823524886464,4.657562944401143,34.127155218468694,0.3992512,2.930217867848613,0.154,94.935
rank1,MatMulV2,40,5120,48,96,1.1568150000000001,12.05015625,11.951,14.035049999999998,1887436800,86876160,1.6315805033648423,0.2913536613151504,2.3468575355610013,0.027148800000000067,42.61017061527571,0.14318174297532446,32.847499082394336
rank1,MatMulV2,28,5120,124160,1,1.109669,1109.669,1109.669,1109.669,35599155200,1278638080,32.08087745084345,5.728728116222045,36.00843134304013,0.39957440000000005,2.7771273635147793,0.16300000000000003,95.12600000000003
rank1,MatMulV2,20,5120,124160,1,1.108548,1108.548,1108.548,1108.548,25427968000,1276569600,22.93808477395656,4.0960865667779585,35.98653373602225,0.398928,2.778817230176874,0.162,95.301
rank1,MatMulV2,36,5120,124160,1,1.1014490000000001,1101.449,1101.449,1101.449,45770342400,1280706560,41.55466335708688,7.420475599479801,36.335844873434894,0.4002208,2.7521033389568963,0.20699999999999993,94.61899999999999
rank1,MatMulV2,40,5120,124160,1,1.096128,1096.128,1096.128,1096.128,50855936000,1281740800,46.39598295089624,8.284996955517185,36.54171775559059,0.40054400000000007,2.736598226412079,0.208,94.624
rank1,MatMulV3,2048,10240,2560,3,1.093668,364.55600000000004,365.629,367.49197999999996,322122547200,314572800,294.5341247983849,52.59537942828301,8.98846816401321,0.5752188342857143,1.9013077020645142,0.8889503807371157,94.28860761675388
rank1,MatMulV2,8,5120,124160,1,1.046943,1046.943,1046.943,1046.943,10171187200,1273466880,9.715129859027664,1.7348446176835113,38.01146767302517,0.3979584,2.630785026776668,0.107,96.013
rank1,QuantBatchMatmulV3,40,3072,5120,35,0.8283050000000001,23.665857142857146,23.542,25.8608,44040192000,569503200,53.16905246255908,4.747236827014204,21.48601662431109,0.17796974999999995,4.654189827203782,0.17401782918127984,67.17017518788369
rank1,MatMulV2,2048,5120,48,48,0.757279,15.776645833333333,15.681000000000001,16.58387,48318382080,1039663104,63.805258141319115,11.39379609666413,42.90290896750075,0.3248947200000002,2.3308442808796634,0.38235745610270455,59.539112885739605
rank1,QuantBatchMatmulV3,8,5120,7168,19,0.6713340000000001,35.33336842105263,34.703,39.0002,11156848640,700533344,16.618923873958416,1.483832488746287,32.60920346653081,0.21891666999999998,3.0666189102913,0.17235447631134426,51.2874312830871
rank1,QuantBatchMatmulV3,16,5120,7168,19,0.664313,34.963842105263154,34.363,38.8114,22313697280,703491264,33.589132351767915,2.9990296742649925,33.09298779340462,0.21984102000000008,3.021788199490704,0.1744062271850769,51.140842652484594
rank1,QuantBatchMatmulV3,32,5120,7168,16,0.568742,35.546375,35.3625,38.691,37580963840,597395456,66.07734937810115,5.899763337330459,32.824387859521536,0.18668607999999998,3.0465153052653955,0.2699079529909872,51.62427541837951
rank1,MatMulV2,24,5120,48,48,0.565145,11.773854166666666,11.631,13.027400000000002,566231040,35500032,1.001921701510232,0.17891458955539855,1.962993568022366,0.011093760000000003,50.942601967232015,0.13820580735917332,22.98841940033089
rank1,QuantBatchMatmulV3,24,5120,7168,16,0.557445,34.840312499999996,34.913,37.794,28185722880,594904576,50.56233867018271,4.514494524123457,33.3499591887989,0.18590767999999994,2.998504418967523,0.27747529890841255,51.222817582003614
rank1,MatMulV2,8,5120,48,48,0.552282,11.505875000000001,11.161,16.091000000000005,188743680,27561984,0.3417523656392929,0.06102720814987374,1.5595510988951293,0.008613119999999991,64.12101538118598,0.13277993126699764,11.564237952712563
rank1,MatMulV2,16,5120,48,48,0.500105,10.418854166666668,10.291,11.5328,377487360,31531008,0.7548162085961947,0.1347886086778919,1.970274242409094,0.009853440000000005,50.754355839178984,0.13537541916197599,11.481092792513572
rank1,MatMulV2,32,5120,48,48,0.49740300000000004,10.362562500000001,10.311,11.16,754974720,39469056,1.5178330649392946,0.2710416187391598,2.479695538627632,0.012334079999999994,40.32753152241597,0.137409963349638,22.711604431416777
rank1,QuantBatchMatmulV3,16,3072,5120,19,0.425253,22.381736842105262,22.501,25.070800000000002,9563013120,303086784,22.487820473929638,2.0078411137437175,22.272534232562734,0.09471462000000005,4.48983483225715,0.08853317436914025,67.57496059757368
rank1,QuantBatchMatmulV3,8,3072,5120,19,0.423613,22.29542105263158,22.281,25.528000000000002,4781506560,301062752,11.287440564855185,1.0078071932906416,22.209448246394704,0.09408210999999998,4.5025882178875465,0.08874603234556068,67.68981782192708
rank1,QuantBatchMatmulV3,32,3072,5120,16,0.373209,23.3255625,23.1015,26.128999999999998,16106127360,258639872,43.15578498910798,3.8531950883132127,21.656755330123335,0.08082495999999999,4.617496872253325,0.13432705267021963,67.79524103920323
rank1,QuantBatchMatmulV3,24,3072,5120,16,0.36474900000000005,22.7968125,22.652,24.698,12079595520,256935424,33.11755623730291,2.9569246640449025,22.01303362038004,0.08029232,4.542763243109678,0.13652765874615144,68.22690468513964
rank1,QuantBatchMatmulV3,28,5120,17408,3,0.22655799999999998,75.51933333333334,74.966,78.004,14973665280,270846288,66.09197326953804,5.901069041923039,37.35885071372452,0.084639465,2.676741872127854,0.18619697384334252,85.58062694762489
rank1,QuantBatchMatmulV3,36,5120,17408,3,0.225738,75.246,75.926,77.4156,19251855360,271804848,85.2840698508891,7.614649093829383,37.62725593387024,0.08493901499999998,2.6576479607162864,0.24194825860067867,85.52575216401314
rank1,QuantBatchMatmulV3,20,5120,17408,3,0.222017,74.00566666666667,73.486,75.9752,10695475200,269887728,48.17412720647518,4.301261357720998,37.98804370836467,0.084339915,2.632407206006788,0.18893656341631496,86.11598187976595
rank1,MatMulV2,40,10240,2560,3,0.209717,69.90566666666666,52.364,104.9557,6291456000,160358400,29.999742510144625,5.35709687681154,23.8950585789421,0.050112000000000004,4.18496567688378,0.16184822880357816,91.09360075721091
rank1,MatMulV2,36,10240,2560,3,0.20685599999999998,68.952,51.144,104.42071999999999,5662310400,160051200,27.373198746954408,4.888071204813286,24.179139111265812,0.050016000000000005,4.135796545105565,0.16380892988359053,91.12974215879647
rank1,MatMulV2,20,10240,2560,3,0.195836,65.27866666666667,49.304,97.97472,3145728000,158822400,16.063073183684306,2.8684059256579117,25.343654894912067,0.049632,3.9457607994842037,0.15563532751894443,91.20594499479155
rank1,MatMulV2,28,10240,2560,3,0.190957,63.65233333333333,46.004,99.41890000000001,4404019200,159436800,23.062884314269706,4.118372198976733,26.09173793052887,0.049824,3.8326308606294153,0.15070888210434813,91.3413510633284
rank1,MatMulV2,16,10240,2560,3,0.17397300000000002,57.99100000000001,47.264,80.93876,2516582400,158515200,14.465361866496526,2.583100333302951,28.473383800934624,0.049536000000000004,3.5120518410852712,0.09741620251418323,90.22321178573686
rank1,MatMulV2,8,10240,2560,3,0.14349199999999998,47.830666666666666,47.504,49.797200000000004,1258291200,157900800,8.76906865887994,1.565905117657132,34.38797981769019,0.049344,2.907992866407263,0.14584793577342295,90.74093870041537
rank1,QuantBatchMatmulV3,36,8704,5120,3,0.133831,44.61033333333334,43.224,49.2804,9625927680,135770544,71.92599382803687,6.421963734646147,31.702890212282657,0.042428295000000005,3.154286543920749,0.2613398241065224,67.77319085264251
rank1,QuantBatchMatmulV3,20,8704,5120,3,0.12587,41.95666666666667,41.783,43.351,5347737600,134861040,42.48619686978628,3.7934104348023467,33.48222372288869,0.042144075,2.986659453315798,0.19163405100500513,74.801984603162
rank1,QuantBatchMatmulV3,28,8704,5120,3,0.12571000000000002,41.903333333333336,42.104,42.39702,7486832640,135315792,59.556380876620786,5.317534006841142,33.63788481425503,0.042286185000000004,2.972838528706243,0.19300475698035158,74.34059420093867
rank1,QuantBatchMatmulV3,36,5120,7168,3,0.11855000000000002,39.51666666666667,38.743,42.17398,7927234560,112245168,66.86827971320118,5.970382117250105,29.58803458456347,0.035076615,3.3797445962217285,0.33544753268663,47.62077568958245
rank1,QuantBatchMatmulV3,28,5120,7168,3,0.117589,39.196333333333335,39.463,39.7374,6165626880,111778128,52.43370451317725,4.681580760105112,29.705725025299984,0.034930665,3.366354462475879,0.2656317427650546,47.585067906011616
rank1,QuantBatchMatmulV3,20,5120,7168,3,0.11669,38.89666666666667,38.023,40.68958,4404019200,111311088,37.74118776244752,3.3697489073613847,29.809508098380327,0.03478471500000001,3.3546343559232836,0.2624876081926472,48.481699511526266
rank1,QuantBatchMatmulV3,36,3072,5120,3,0.07824600000000001,26.082000000000004,26.562,27.934,3397386240,48654768,43.419296066252585,3.8767228630582666,19.431811210796717,0.015204615000000003,5.146200676570896,0.16633997904046213,63.74381384351915
rank1,QuantBatchMatmulV3,20,3072,5120,3,0.07334600000000001,24.448666666666668,23.742,25.9372,1887436800,48015600,25.733329697597682,2.2976187229997933,20.457659586071493,0.015004874999999999,4.888144686310284,0.1280016360810405,67.69446895536224
rank1,QuantBatchMatmulV3,28,3072,5120,3,0.07298600000000001,24.328666666666667,24.562,24.6404,2642411520,48335184,36.204361384375076,3.232532266462061,20.695400487764775,0.015104745,4.831991536434413,0.12634721727454581,69.07877009289452
